condition,algorithm,arm_regime,k,round,n_sims,active_ecological_richness_mean,active_ecological_richness_sd,active_feasible_richness_mean,active_feasible_richness_sd,cumulative_unique_mean,cumulative_unique_sd,unique_share_mean,unique_share_sd,unique_over_active_mean,unique_over_active_sd,new_discovered_mean,new_discovered_sd,feasible_richness_mean,feasible_richness_sd,cumulative_unique_over_feasible_mean,cumulative_unique_over_feasible_sd
ecology_k_10,ucb,flowing,10,13,100,6.53,1.1353853971229328,6.51,1.1357376457615553,6.51,1.1357376457615553,0.651,0.11357376457615553,0.9970833333333333,0.02062815632414427,0.17,0.37563279941985894,9.98,0.14,0.6523333333333333,0.11356506809471839
ecology_k_10,ucb,flowing,10,14,100,6.67,1.1752021102772068,6.65,1.16940155635265,6.65,1.16940155635265,0.665,0.11694015563526501,0.9973214285714286,0.018792468910579636,0.14,0.34698703145794946,9.98,0.14,0.6664444444444444,0.11724175719268981
ecology_k_10,ucb,flowing,10,15,100,6.81,1.2222520198387892,6.79,1.2189749792346027,6.79,1.2189749792346027,0.6789999999999999,0.12189749792346027,0.9973214285714286,0.018792468910579636,0.14,0.34698703145794946,9.98,0.14,0.6804444444444444,0.12202124890847982
ecology_k_10,ucb,flowing,10,16,100,6.92,1.188949115816148,6.9,1.1789826122551597,6.9,1.1789826122551597,0.69,0.11789826122551597,0.9975,0.0175,0.11,0.31288975694324034,9.98,0.14,0.6915555555555556,0.11853134189886522
ecology_k_10,ucb,flowing,10,17,100,7.01,1.2041179344233688,6.99,1.1957842614786331,6.99,1.1957842614786331,0.699,0.11957842614786332,0.9975,0.0175,0.09,0.2861817604250837,9.98,0.14,0.7005555555555556,0.12008613164035922
ecology_k_10,ucb,flowing,10,18,100,7.1,1.1958260743101399,7.08,1.188949115816148,7.08,1.188949115816148,0.708,0.11889491158161482,0.9975,0.0175,0.09,0.2861817604250837,9.98,0.14,0.7095555555555555,0.11928821824616916
ecology_k_10,ucb,flowing,10,19,100,7.21,1.2107435731813736,7.19,1.2057777573002415,7.19,1.2057777573002415,0.719,0.12057777573002416,0.9975,0.0175,0.11,0.31288975694324034,9.98,0.14,0.7205555555555555,0.12082407371928601
ecology_k_10,ucb,flowing,10,20,100,7.31,1.2860404348231047,7.29,1.282926342390708,7.29,1.282926342390708,0.729,0.1282926342390708,0.9975,0.0175,0.1,0.3,9.98,0.14,0.7305555555555555,0.12840305946126188
ecology_k_10,ucb,flowing,10,21,100,7.42,1.2820296408429877,7.4,1.2806248474865698,7.4,1.2806248474865698,0.74,0.128062484748657,0.9975,0.0175,0.11,0.31288975694324034,9.98,0.14,0.7415555555555555,0.128039538646428
ecology_k_10,ucb,flowing,10,22,100,7.48,1.2843675486401858,7.46,1.2839003076563227,7.46,1.2839003076563227,0.746,0.1283900307656323,0.9975,0.0175,0.06,0.23748684174075835,9.98,0.14,0.7475555555555555,0.12829441449308485
ecology_k_10,ucb,flowing,10,23,100,7.64,1.352922762023021,7.62,1.3548431643551957,7.62,1.3548431643551957,0.762,0.1354843164355196,0.9975,0.0175,0.16,0.3666060555964672,9.98,0.14,0.7635555555555555,0.1352097593088076
ecology_k_10,ucb,flowing,10,24,100,7.79,1.3732807433296368,7.77,1.3773525329413672,7.77,1.3773525329413672,0.777,0.13773525329413674,0.9975,0.0175,0.15,0.3570714214271425,9.98,0.14,0.7785555555555556,0.13729534713776362
ecology_k_10,ucb,flowing,10,25,100,7.96,1.3484806264830058,7.94,1.355138369318794,7.94,1.355138369318794,0.794,0.1355138369318794,0.9975,0.0175,0.17,0.37563279941985894,9.98,0.14,0.7955555555555556,0.13487076576037568
ecology_k_10,ucb,flowing,10,26,100,8.06,1.3915459029439166,8.04,1.3994284547628721,8.04,1.3994284547628721,0.804,0.13994284547628721,0.9975,0.0175,0.1,0.3,9.98,0.14,0.8055555555555556,0.1392085210957972
ecology_k_10,ucb,flowing,10,27,100,8.16,1.3617635624439361,8.14,1.371276777313756,8.14,1.371276777313756,0.8140000000000001,0.1371276777313756,0.9975,0.0175,0.1,0.3,9.98,0.14,0.8155555555555556,0.1362640863711635
ecology_k_10,ucb,flowing,10,28,100,8.35,1.3883443376914821,8.33,1.3932336487466845,8.33,1.3932336487466845,0.833,0.13932336487466845,0.9976388888888889,0.01655693040525461,0.19,0.3923009049186606,9.98,0.14,0.8346666666666667,0.13886026371682497
ecology_k_10,ucb,flowing,10,29,100,8.46,1.366894289987342,8.44,1.3734627770711516,8.44,1.3734627770711516,0.844,0.13734627770711516,0.9976388888888889,0.01655693040525461,0.11,0.31288975694324034,9.98,0.14,0.8456666666666667,0.1367424812296439
ecology_k_10,ucb,flowing,10,30,100,8.52,1.4034243834279068,8.5,1.4106735979665885,8.5,1.4106735979665885,0.85,0.14106735979665885,0.9976388888888889,0.01655693040525461,0.06,0.23748684174075835,9.98,0.14,0.8516666666666667,0.14040835506777902
ecology_k_10,ucb,flowing,10,31,100,8.61,1.3556917053666737,8.59,1.3645145656972666,8.59,1.3645145656972666,0.859,0.13645145656972665,0.9976388888888889,0.01655693040525461,0.09,0.2861817604250837,9.98,0.14,0.8606666666666667,0.13565952297144312
ecology_k_10,ucb,flowing,10,32,100,8.7,1.3,8.68,1.31057239403247,8.68,1.31057239403247,0.868,0.131057239403247,0.9976388888888889,0.01655693040525461,0.09,0.2861817604250837,9.98,0.14,0.8696666666666667,0.13011727853302
ecology_k_10,ucb,flowing,10,33,100,8.72,1.312097557348538,8.7,1.3228756555322954,8.7,1.3228756555322954,0.87,0.13228756555322954,0.9976388888888889,0.01655693040525461,0.02,0.14,9.98,0.14,0.8716666666666667,0.1313310302486539
ecology_k_10,ucb,flowing,10,34,100,8.79,1.2984221193433205,8.77,1.3103816238027761,8.77,1.3103816238027761,0.877,0.1310381623802776,0.9976388888888889,0.01655693040525461,0.07,0.2551470164434615,9.98,0.14,0.8786666666666667,0.12998271490024937
ecology_k_10,ucb,flowing,10,35,100,8.87,1.230081298126266,8.85,1.243985530462473,8.85,1.243985530462473,0.885,0.12439855304624729,0.9976388888888889,0.01655693040525461,0.08,0.2712931993250107,9.98,0.14,0.8866666666666667,0.12317808046147188
ecology_k_10,ucb,flowing,10,36,100,8.94,1.1816936997377958,8.92,1.1973303637676613,8.92,1.1973303637676613,0.892,0.11973303637676613,0.9976388888888889,0.01655693040525461,0.07,0.2551470164434615,9.98,0.14,0.8936666666666667,0.11836598401922534
ecology_k_10,ucb,flowing,10,37,100,9.07,1.1511298797268708,9.05,1.16081867662439,9.05,1.16081867662439,0.905,0.116081867662439,0.99775,0.01584889586059546,0.13,0.33630343441600474,9.98,0.14,0.9067777777777778,0.11534055854054308
ecology_k_10,ucb,flowing,10,38,100,9.12,1.142628548566856,9.1,1.1532562594670797,9.1,1.1532562594670797,0.91,0.11532562594670796,0.99775,0.01584889586059546,0.05,0.21794494717703367,9.98,0.14,0.9117777777777778,0.11450181949063808
ecology_k_10,ucb,flowing,10,39,100,9.19,1.1197767634667188,9.17,1.1318568814121333,9.17,1.1318568814121333,0.917,0.11318568814121334,0.99775,0.01584889586059546,0.07,0.2551470164434615,9.98,0.14,0.9187777777777778,0.11223536776692888
ecology_k_10,ucb,flowing,10,40,100,9.26,1.1010903686800644,9.24,1.1146299834474218,9.24,1.1146299834474218,0.924,0.11146299834474219,0.99775,0.01584889586059546,0.07,0.2551470164434615,9.98,0.14,0.9257777777777778,0.11038518419103575
ecology_k_10,ucb,flowing,10,41,100,9.31,1.0458967444255671,9.29,1.0610843510296437,9.29,1.0610843510296437,0.929,0.10610843510296436,0.99775,0.01584889586059546,0.05,0.21794494717703367,9.98,0.14,0.9307777777777778,0.10489094866150803
ecology_k_10,ucb,flowing,10,42,100,9.34,1.041345283755585,9.32,1.0571660229122009,9.32,1.0571660229122009,0.932,0.10571660229122008,0.99775,0.01584889586059546,0.03,0.1705872210923198,9.98,0.14,0.9337777777777778,0.10444349881368607
ecology_k_10,ucb,flowing,10,43,100,9.36,1.034601372510205,9.34,1.050904372433572,9.34,1.050904372433572,0.934,0.10509043724335722,0.99775,0.01584889586059546,0.02,0.14,9.98,0.14,0.9357777777777778,0.1037753984975887
ecology_k_10,ucb,flowing,10,44,100,9.4,0.9899494936611666,9.38,1.0077698149875298,9.38,1.0077698149875298,0.9380000000000001,0.10077698149875298,0.99775,0.01584889586059546,0.04,0.19595917942265426,9.98,0.14,0.9397777777777778,0.09933333333333333
ecology_k_10,ucb,flowing,10,45,100,9.43,0.9618211892030659,9.41,0.9807650075323854,9.41,0.9807650075323854,0.9410000000000001,0.09807650075323854,0.99775,0.01584889586059546,0.03,0.1705872210923198,9.98,0.14,0.9427777777777778,0.09653726971716386
ecology_k_10,ucb,flowing,10,46,100,9.46,0.9531002045955084,9.44,0.9624967532412771,9.44,0.9624967532412771,0.944,0.09624967532412772,0.9978888888888889,0.014798648586948744,0.03,0.1705872210923198,9.98,0.14,0.9458888888888889,0.09537003955354346
ecology_k_10,ucb,flowing,10,47,100,9.47,0.9429209935090002,9.45,0.9526279441628825,9.45,0.9526279441628825,0.945,0.09526279441628825,0.9978888888888889,0.014798648586948744,0.01,0.099498743710662,9.98,0.14,0.9468888888888889,0.09435394356711682
ecology_k_10,ucb,flowing,10,48,100,9.51,0.8887631855561975,9.49,0.8999444427296609,9.49,0.8999444427296609,0.949,0.0899944442729661,0.9978888888888889,0.014798648586948744,0.04,0.19595917942265426,9.98,0.14,0.9508888888888889,0.08894692549804943
ecology_k_10,ucb,flowing,10,49,100,9.52,0.8885943956609225,9.5,0.9,9.5,0.9,0.95,0.09,0.9978888888888889,0.014798648586948744,0.01,0.099498743710662,9.98,0.14,0.9518888888888889,0.08893130932229536
ecology_k_10,ucb,flowing,10,50,100,9.56,0.8284926070883192,9.54,0.8416650165000326,9.54,0.8416650165000326,0.954,0.08416650165000325,0.9978888888888889,0.014798648586948744,0.04,0.19595917942265426,9.98,0.14,0.9558888888888889,0.08293169880490009
ecology_k_10,ucb,flowing,10,51,100,9.59,0.788606365685695,9.57,0.8031811750782012,9.57,0.8031811750782012,0.957,0.08031811750782011,0.9978888888888889,0.014798648586948744,0.03,0.1705872210923198,9.98,0.14,0.9588888888888889,0.07895146188218007
ecology_k_10,ucb,flowing,10,52,100,9.63,0.7570336848516055,9.61,0.7732399368889323,9.61,0.7732399368889323,0.961,0.07732399368889323,0.9978888888888889,0.014798648586948744,0.04,0.19595917942265426,9.98,0.14,0.9628888888888889,0.07580384041869001
ecology_k_10,ucb,flowing,10,53,100,9.64,0.7552483035399682,9.62,0.7717512552629895,9.62,0.7717512552629895,0.962,0.07717512552629895,0.9978888888888889,0.014798648586948744,0.01,0.099498743710662,9.98,0.14,0.9638888888888889,0.07562700869692285
ecology_k_10,ucb,flowing,10,54,100,9.66,0.7512655988397179,9.64,0.7683749084919418,9.64,0.7683749084919418,0.964,0.07683749084919418,0.9978888888888889,0.014798648586948744,0.02,0.14,9.98,0.14,0.9658888888888889,0.07523223304467898
ecology_k_10,ucb,flowing,10,55,100,9.68,0.719444229944198,9.66,0.7378346698278687,9.66,0.7378346698278687,0.966,0.07378346698278686,0.9978888888888889,0.014798648586948744,0.02,0.14,9.98,0.14,0.9678888888888889,0.07205784713224045
ecology_k_10,ucb,flowing,10,56,100,9.71,0.6970652767137379,9.69,0.7168681887209112,9.69,0.7168681887209112,0.969,0.07168681887209112,0.9978888888888889,0.014798648586948744,0.03,0.1705872210923198,9.98,0.14,0.9708888888888889,0.06982836100038436
ecology_k_10,ucb,flowing,10,57,100,9.74,0.6726068688320095,9.72,0.6939740629158989,9.72,0.6939740629158989,0.972,0.06939740629158989,0.9978888888888889,0.014798648586948744,0.03,0.1705872210923198,9.98,0.14,0.9738888888888889,0.0673918887305191
ecology_k_10,ucb,flowing,10,58,100,9.79,0.5881326381013045,9.77,0.6140846847137617,9.77,0.6140846847137617,0.977,0.061408468471376154,0.9978888888888889,0.014798648586948744,0.05,0.21794494717703367,9.98,0.14,0.9788888888888889,0.05897268670984711
ecology_k_10,ucb,flowing,10,59,100,9.8,0.5830951894845301,9.78,0.6095900261651268,9.78,0.6095900261651268,0.978,0.06095900261651268,0.9978888888888889,0.014798648586948744,0.01,0.099498743710662,9.98,0.14,0.9798888888888889,0.05847221562417487
ecology_k_10,ucb,flowing,10,60,100,9.82,0.5362835071116769,9.8,0.565685424949238,9.8,0.565685424949238,0.98,0.056568542494923796,0.9978888888888889,0.014798648586948744,0.02,0.14,9.98,0.14,0.9818888888888889,0.05380933417581418
ecology_k_10,ucb,flowing,10,61,100,9.83,0.5109794516416487,9.81,0.542125446737192,9.81,0.542125446737192,0.981,0.05421254467371919,0.9978888888888889,0.014798648586948744,0.01,0.099498743710662,9.98,0.14,0.9828888888888889,0.05129002502111562
ecology_k_10,ucb,flowing,10,62,100,9.84,0.5043808085167396,9.82,0.5362835071116769,9.82,0.5362835071116769,0.982,0.053628350711167685,0.9978888888888889,0.014798648586948744,0.01,0.099498743710662,9.98,0.14,0.9838888888888889,0.05063485843654437
ecology_k_10,ucb,flowing,10,63,100,9.85,0.49749371855331,9.83,0.5301886456724625,9.83,0.5301886456724625,0.983,0.05301886456724624,0.9978888888888889,0.014798648586948744,0.01,0.099498743710662,9.98,0.14,0.9848888888888889,0.04995108718647784
ecology_k_10,ucb,flowing,10,64,100,9.87,0.4394314508543966,9.85,0.47696960070847283,9.85,0.47696960070847283,0.985,0.04769696007084727,0.9978888888888889,0.014798648586948744,0.02,0.14,9.98,0.14,0.9868888888888889,0.04417641401874483
ecology_k_10,ucb,flowing,10,65,100,9.9,0.3872983346207417,9.88,0.4069397989875161,9.88,0.4069397989875161,0.988,0.0406939798987516,0.998,0.013999999999999997,0.03,0.1705872210923198,9.98,0.14,0.99,0.03872983346207416
ecology_k_10,ucb,flowing,10,66,100,9.9,0.3872983346207417,9.88,0.4069397989875161,9.88,0.4069397989875161,0.988,0.0406939798987516,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,0.99,0.03872983346207416
ecology_k_10,ucb,flowing,10,67,100,9.91,0.37669616403674727,9.89,0.3973663297261105,9.89,0.3973663297261105,0.989,0.03973663297261105,0.998,0.013999999999999997,0.01,0.099498743710662,9.98,0.14,0.991,0.037669616403674715
ecology_k_10,ucb,flowing,10,68,100,9.91,0.37669616403674727,9.89,0.3973663297261105,9.89,0.3973663297261105,0.989,0.03973663297261105,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,0.991,0.037669616403674715
ecology_k_10,ucb,flowing,10,69,100,9.92,0.33704599092705434,9.9,0.36055512754639896,9.9,0.36055512754639896,0.99,0.03605551275463988,0.998,0.013999999999999997,0.01,0.099498743710662,9.98,0.14,0.992,0.03370459909270543
ecology_k_10,ucb,flowing,10,70,100,9.93,0.2917190429162964,9.91,0.31921779399024736,9.91,0.31921779399024736,0.991,0.03192177939902473,0.998,0.013999999999999997,0.01,0.099498743710662,9.98,0.14,0.993,0.029171904291629636
ecology_k_10,ucb,flowing,10,71,100,9.94,0.27640549922170504,9.92,0.3059411708155671,9.92,0.3059411708155671,0.992,0.030594117081556703,0.998,0.013999999999999997,0.01,0.099498743710662,9.98,0.14,0.994,0.0276405499221705
ecology_k_10,ucb,flowing,10,72,100,9.95,0.25980762113533157,9.93,0.2917190429162964,9.93,0.2917190429162964,0.993,0.029171904291629636,0.998,0.013999999999999997,0.01,0.099498743710662,9.98,0.14,0.995,0.025980762113533153
ecology_k_10,ucb,flowing,10,73,100,9.97,0.22158519806160337,9.95,0.25980762113533157,9.95,0.25980762113533157,0.995,0.025980762113533153,0.998,0.013999999999999997,0.02,0.14,9.98,0.14,0.997,0.022158519806160334
ecology_k_10,ucb,flowing,10,74,100,9.97,0.22158519806160337,9.95,0.25980762113533157,9.95,0.25980762113533157,0.995,0.025980762113533153,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,0.997,0.022158519806160334
ecology_k_10,ucb,flowing,10,75,100,9.98,0.14,9.96,0.19595917942265426,9.96,0.19595917942265426,0.996,0.01959591794226542,0.998,0.013999999999999997,0.01,0.099498743710662,9.98,0.14,0.998,0.013999999999999997
ecology_k_10,ucb,flowing,10,76,100,9.98,0.14,9.96,0.19595917942265426,9.96,0.19595917942265426,0.996,0.01959591794226542,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,0.998,0.013999999999999997
ecology_k_10,ucb,flowing,10,77,100,9.98,0.14,9.96,0.19595917942265426,9.96,0.19595917942265426,0.996,0.01959591794226542,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,0.998,0.013999999999999997
ecology_k_10,ucb,flowing,10,78,100,9.99,0.099498743710662,9.97,0.1705872210923198,9.97,0.1705872210923198,0.997,0.017058722109231976,0.998,0.013999999999999997,0.01,0.099498743710662,9.98,0.14,0.999,0.009949874371066198
ecology_k_10,ucb,flowing,10,79,100,9.99,0.099498743710662,9.97,0.1705872210923198,9.97,0.1705872210923198,0.997,0.017058722109231976,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,0.999,0.009949874371066198
ecology_k_10,ucb,flowing,10,80,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.01,0.099498743710662,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,81,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,82,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,83,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,84,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,85,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,86,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,87,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,88,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,89,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,90,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,91,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,92,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,93,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,94,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,95,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,96,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,97,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,98,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,99,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,100,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,101,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,102,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,103,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,104,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,105,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,106,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,107,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,108,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,109,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,110,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,111,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,112,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,113,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,114,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,115,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,116,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,117,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,118,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,119,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,120,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,121,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,122,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,123,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,124,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,125,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,126,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,127,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,128,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,129,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,130,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,131,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,132,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,133,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,134,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
ecology_k_10,ucb,flowing,10,135,100,10.0,0.0,9.98,0.14,9.98,0.14,0.998,0.013999999999999997,0.998,0.013999999999999997,0.0,0.0,9.98,0.14,1.0,0.0
